Student_ID,First_Name,Last_Name,Gender,Date_of_Birth,Admission_Date,Class_Section,Class_Level,Religion,Tribe,State_of_Origin,Parent_Name,Parent_Occupation,Parent_Income,Academic_Performance,Attendance_Rate,Special_Needs
49117,Olu,Ayoade,Male,1997-11-02,2020-11-25,D,SS2,Islam,Yoruba,Oyo,Umar Ayoade,Psychologist occupational,276881,50,10.22693088,Yes
93748,Tunde,Tayo,Female,1992-05-31,2018-09-08,A,SS2,Islam,Yoruba,Lagos,Amina Tayo,Charity fundraiser,364479,89,70.18210932,No
76540,Tunde,Ogunleye,Female,2011-08-02,2020-09-14,A,SS3,Christianity,Yoruba,Osun,Paul Ogunleye,Logistics and distribution manager,66207,37,31.01515545,No
89818,Taiwo,Jumoke,Male,1995-03-26,2016-07-16,D,SS2,Islam,Yoruba,Lagos,Abdullahi Jumoke,Chiropractor,268794,96,30.28125748,No
36071,Tola,Kunle,Male,1987-07-28,2018-04-12,C,SS2,Christianity,Yoruba,Ondo,Mary Kunle,Ophthalmologist,84778,73,70.94513955,No
30032,Bisi,Adewunmi,Female,2006-02-14,2019-07-20,D,SS1,Christianity,Yoruba,Ogun,Joseph Adewunmi,Administrator charities/voluntary organisations,344485,80,81.00595181,Yes
59009,Adewunmi,Ayoade,Male,2007-12-10,2020-01-10,A,SS1,Islam,Yoruba,Osun,Fatimah Ayoade,Designer multimedia,94481,57,55.03985151,Yes
31174,Seun,Damilola,Female,1994-04-13,2016-12-29,A,SS2,Islam,Yoruba,Osun,Fatimah Damilola,Investment banker operational,419347,57,87.76000705,No
80697,Ade,Ayoade,Female,1999-05-01,2020-03-17,B,SS3,Christianity,Yoruba,Lagos,Mary Ayoade,Conservation officer historic buildings,457396,65,82.56623966,Yes
79514,Biodun,Kehinde,Male,1998-10-01,2018-12-13,B,SS2,Islam,Yoruba,Lagos,Fatimah Kehinde,Teacher special educational needs,126317,54,75.16140883,No
10074,Segun,Mayowa,Male,1998-02-25,2019-10-24,A,SS2,Islam,Yoruba,Oyo,Abdullahi Mayowa,Runner broadcasting/film/video,455231,8,57.54115802,No
88504,Opeyemi,Jumoke,Male,1995-03-17,2019-09-17,B,SS1,Christianity,Yoruba,Ogun,John Jumoke,Music tutor,386278,43,34.9504699,No
52487,Ife,Damilola,Female,2009-05-12,2016-03-05,B,SS2,Islam,Yoruba,Oyo,Fatimah Damilola,Programme researcher broadcasting/film/video,70944,57,82.12336755,Yes
74042,Olu,Femi,Female,1993-05-24,2017-05-16,D,SS2,Christianity,Yoruba,Ondo,John Femi,Administrator arts,243735,35,58.31563079,No
12552,Biodun,Oluwatoyin,Female,1999-07-27,2018-06-13,C,SS2,Islam,Yoruba,Ogun,Abdullahi Oluwatoyin,Radiographer diagnostic,195431,22,99.3765181,Yes
24662,Ade,Akinwunmi,Female,2001-10-08,2017-08-20,D,SS1,Christianity,Yoruba,Osun,John Akinwunmi,Operational investment banker,256185,3,46.46364468,No
57576,Morenike,Taiwo,Female,1986-09-14,2019-12-28,D,SS1,Christianity,Yoruba,Lagos,Paul Taiwo,Pharmacist hospital,197237,41,87.95542091,No
50306,Biodun,Yomi,Male,1988-12-24,2018-12-04,B,SS1,Christianity,Yoruba,Oyo,Paul Yomi,Audiological scientist,293535,42,11.64578893,No
41385,Olu,Adeniyi,Male,2004-12-18,2019-09-23,B,SS2,Christianity,Yoruba,Oyo,Paul Adeniyi,Immunologist,390874,56,86.2068019,Yes
17592,Gbenga,Kehinde,Male,2003-08-22,2017-12-22,C,SS1,Islam,Yoruba,Ogun,Amina Kehinde,Physicist medical,473001,48,83.49028073,Yes
41571,Ayotunde,Bisi,Female,1985-10-15,2020-04-26,C,SS3,Islam,Yoruba,Lagos,Fatimah Bisi,Further education lecturer,229035,64,99.36669762,Yes
84364,Jumoke,Morenike,Female,2011-08-23,2017-11-13,C,SS2,Christianity,Yoruba,Oyo,Paul Morenike,Commercial art gallery manager,209119,98,26.35703533,No
20322,Yinka,Akinwunmi,Male,1992-07-19,2020-12-30,D,SS3,Islam,Yoruba,Osun,Umar Akinwunmi,Trade mark attorney,488474,58,24.48980796,Yes
21226,Kehinde,Yemi,Male,2011-02-13,2018-11-19,C,SS1,Islam,Yoruba,Osun,Umar Yemi,Production designer theatre/television/film,330646,45,89.03463895,No
73699,Kunle,Ayoade,Male,1987-10-06,2019-12-26,A,SS3,Islam,Yoruba,Lagos,Umar Ayoade,Retail buyer,367349,70,37.99018761,No
19071,Jumoke,Gbenga,Male,2001-04-29,2017-02-11,A,SS2,Christianity,Yoruba,Oyo,Paul Gbenga,Microbiologist,221488,5,69.08603689,Yes
79822,Ayotunde,Jumoke,Female,1989-09-07,2018-06-30,D,SS1,Christianity,Yoruba,Lagos,Joseph Jumoke,Public librarian,211555,75,35.10693019,No
26483,Seun,Yinka,Male,1991-12-16,2019-04-27,B,SS3,Islam,Yoruba,Osun,Fatimah Yinka,Legal executive,498464,59,82.1932507,No
26828,Yinka,Afolayan,Female,2007-12-17,2019-07-19,C,SS2,Christianity,Yoruba,Ondo,Mary Afolayan,Social researcher,296369,41,26.78392978,Yes
96474,Adeola,Tola,Male,2004-04-27,2019-01-24,A,SS1,Islam,Yoruba,Oyo,Abdullahi Tola,Medical sales representative,318141,100,87.68708686,Yes
72296,Oluwaseun,Adeyemi,Female,1985-08-08,2020-01-07,C,SS3,Christianity,Yoruba,Lagos,John Adeyemi,Clinical research associate,305741,42,20.66174778,Yes
82063,Kemisola,Adeniyi,Female,2007-10-02,2017-05-18,A,SS2,Islam,Yoruba,Ondo,Amina Adeniyi,Editorial assistant,252424,30,46.13037202,No
31643,Adeola,Gbenga,Male,1985-07-26,2017-10-05,A,SS2,Islam,Yoruba,Ogun,Fatimah Gbenga,Photographer,447105,26,37.98598219,Yes
44741,Taiwo,Damilola,Male,1983-08-20,2018-05-27,C,SS3,Islam,Yoruba,Lagos,Fatimah Damilola,Ship broker,490143,66,76.95767608,Yes
79163,Ade,Adebayo,Female,2011-11-28,2016-09-24,A,SS1,Christianity,Yoruba,Ondo,John Adebayo,Music therapist,410946,79,57.51033267,Yes
89507,Segun,Adeniyi,Male,2000-04-03,2020-02-09,C,SS1,Islam,Yoruba,Osun,Amina Adeniyi,Cartographer,359099,5,10.3772157,Yes
65461,Oluwaseun,Gbenga,Male,2004-06-28,2017-02-05,A,SS2,Christianity,Yoruba,Osun,Grace Gbenga,Dealer,414511,56,95.13712772,No
37760,Kemisola,Yemi,Male,1984-01-23,2017-06-22,B,SS3,Christianity,Yoruba,Osun,Paul Yemi,Actor,343699,18,54.70041344,No
80686,Mayowa,Taiwo,Male,2010-08-26,2017-09-11,D,SS3,Christianity,Yoruba,Osun,Paul Taiwo,Leisure centre manager,407660,33,19.04321033,No
36365,Funke,Adeyemi,Male,2002-10-19,2017-04-30,D,SS2,Islam,Yoruba,Lagos,Abdullahi Adeyemi,Therapeutic radiographer,367301,49,75.69827078,No
50857,Funke,Akinyemi,Male,2002-09-12,2020-03-09,C,SS2,Islam,Yoruba,Osun,Fatimah Akinyemi,Further education lecturer,364227,35,88.506555,Yes
62296,Biodun,Bamidele,Female,1996-10-13,2016-11-09,D,SS3,Christianity,Yoruba,Oyo,John Bamidele,Engineer civil (consulting),396558,53,44.65455022,Yes
98039,Yomi,Kunle,Female,2009-03-04,2019-07-16,D,SS3,Islam,Yoruba,Oyo,Fatimah Kunle,Scientist biomedical,461993,50,98.87088593,Yes
95180,Kunle,Tayo,Female,2003-01-28,2020-03-13,D,SS1,Christianity,Yoruba,Oyo,Grace Tayo,Volunteer coordinator,350935,18,28.2372183,Yes
58944,Tola,Akinyemi,Male,1990-03-29,2018-08-01,D,SS1,Christianity,Yoruba,Osun,Paul Akinyemi,Programme researcher broadcasting/film/video,121967,83,15.62337793,Yes
67422,Adeola,Adewunmi,Female,1984-03-31,2017-12-30,B,SS3,Christianity,Yoruba,Oyo,Grace Adewunmi,Presenter broadcasting,296063,25,72.89806238,No
77839,Abiola,Taiwo,Male,2001-10-07,2017-10-12,B,SS2,Islam,Yoruba,Ogun,Fatimah Taiwo,Art therapist,226724,100,19.45311147,No
69177,Taiwo,Adebayo,Male,1991-11-13,2020-09-26,D,SS3,Islam,Yoruba,Osun,Amina Adebayo,Psychologist forensic,97703,55,50.20496301,No
25860,Yomi,Yomi,Female,2001-06-29,2016-05-26,B,SS3,Islam,Yoruba,Lagos,Abdullahi Yomi,Herbalist,412505,45,84.52647674,No
42493,Olu,Jide,Male,2001-05-12,2016-02-26,B,SS2,Islam,Yoruba,Oyo,Fatimah Jide,Archaeologist,306731,91,66.06078799,No
39451,Yomi,Kunle,Female,1999-01-24,2019-01-19,D,SS3,Islam,Yoruba,Ogun,Amina Kunle,Community development worker,229521,39,92.11772193,Yes
18392,Ife,Morenike,Female,2005-04-01,2018-03-21,C,SS2,Islam,Yoruba,Osun,Amina Morenike,Recruitment consultant,329308,8,14.45487832,Yes
54313,Temitope,Akintola,Female,2009-05-17,2019-01-14,D,SS2,Islam,Yoruba,Ogun,Fatimah Akintola,Psychiatrist,321055,15,18.05189008,No
12757,Yinka,Mayowa,Female,1988-01-22,2017-05-07,B,SS3,Islam,Yoruba,Oyo,Umar Mayowa,Medical technical officer,373153,52,34.84202313,Yes
87110,Segun,Damilola,Female,1995-06-13,2017-06-26,C,SS3,Islam,Yoruba,Osun,Umar Damilola,Arts administrator,381017,82,94.45225568,Yes
82603,Mayowa,Damilola,Female,1996-05-09,2020-04-13,B,SS3,Islam,Yoruba,Lagos,Umar Damilola,Tour manager,82995,44,28.88709416,No
40161,Gbenga,Jumoke,Male,1990-08-07,2016-04-09,B,SS3,Christianity,Yoruba,Osun,Grace Jumoke,Merchant navy officer,181907,79,92.70852271,Yes
87128,Ade,Ifeoluwa,Male,2009-04-09,2016-07-16,A,SS2,Christianity,Yoruba,Oyo,Mary Ifeoluwa,Forensic psychologist,379840,79,52.73594859,No
38864,Oluwaseun,Kehinde,Female,2003-01-23,2018-11-15,A,SS1,Christianity,Yoruba,Osun,Paul Kehinde,Physicist medical,190620,46,20.50988012,Yes
10942,Damilola,Adebayo,Male,2007-12-13,2019-08-30,A,SS2,Islam,Yoruba,Oyo,Umar Adebayo,Leisure centre manager,192213,31,19.62440414,Yes
19305,Kemisola,Damilola,Male,1992-11-25,2016-12-20,B,SS2,Islam,Yoruba,Ogun,Abdullahi Damilola,Housing manager/officer,201491,8,72.08729651,Yes
92719,Tola,Jumoke,Male,1987-07-22,2017-12-05,D,SS3,Islam,Yoruba,Osun,Abdullahi Jumoke,Aeronautical engineer,361654,3,77.27846838,Yes
17716,Olu,Adebayo,Female,1998-10-24,2017-01-09,D,SS1,Islam,Yoruba,Ondo,Fatimah Adebayo,Special effects artist,319231,90,63.07246062,Yes
40007,Jumoke,Akinyemi,Male,2000-01-19,2020-10-12,B,SS1,Islam,Yoruba,Ondo,Umar Akinyemi,Geologist engineering,169454,88,51.99712938,No
18834,Ife,Akinwunmi,Male,2000-05-14,2017-11-27,A,SS1,Christianity,Yoruba,Osun,Mary Akinwunmi,Editorial assistant,214129,56,68.70084003,Yes
14117,Mayowa,Gbenga,Female,1986-01-30,2020-02-20,B,SS2,Christianity,Yoruba,Lagos,Grace Gbenga,Hospital doctor,219955,22,47.34467912,No
53309,Yemi,Bamidele,Male,1996-07-02,2018-03-12,D,SS3,Islam,Yoruba,Lagos,Fatimah Bamidele,Marketing executive,175522,25,80.26068559,Yes
19287,Afolabi,Akinyemi,Male,1995-05-19,2018-11-23,D,SS2,Islam,Yoruba,Osun,Abdullahi Akinyemi,Pensions consultant,346754,17,19.44660596,No
77391,Jumoke,Akinwunmi,Male,2000-02-01,2019-01-08,D,SS1,Islam,Yoruba,Oyo,Abdullahi Akinwunmi,Adult guidance worker,150278,24,66.73068589,Yes
41195,Abiola,Adeyemi,Male,1983-05-12,2016-05-25,B,SS1,Christianity,Yoruba,Oyo,Paul Adeyemi,Product manager,232721,21,44.91583816,No
46500,Olu,Bamidele,Male,2005-07-19,2020-09-26,D,SS3,Islam,Yoruba,Ogun,Umar Bamidele,Journalist broadcasting,210614,39,93.45815669,No
97684,Ife,Funmilayo,Male,1991-02-16,2018-04-11,D,SS2,Islam,Yoruba,Oyo,Umar Funmilayo,Human resources officer,150582,25,78.45036565,Yes
73624,Kehinde,Femi,Male,2011-11-08,2017-04-14,D,SS2,Islam,Yoruba,Lagos,Umar Femi,Animal technologist,482923,99,94.59160739,Yes
38080,Morenike,Ayoade,Female,2010-06-11,2020-05-20,D,SS3,Christianity,Yoruba,Ogun,Paul Ayoade,Therapist occupational,225635,59,71.53686177,No
80678,Yemi,Damilola,Male,2003-11-22,2016-11-19,C,SS2,Christianity,Yoruba,Ondo,Grace Damilola,Clinical research associate,321409,56,65.51551124,No
27342,Bisi,Oladipo,Male,2006-04-12,2016-06-05,B,SS1,Islam,Yoruba,Lagos,Abdullahi Oladipo,Marketing executive,404471,63,77.61302694,Yes
84847,Adebayo,Ogunleye,Male,1988-08-23,2019-09-22,B,SS3,Christianity,Yoruba,Osun,Paul Ogunleye,Animator,265765,90,14.58356846,Yes
85525,Bamidele,Tayo,Male,2008-10-06,2019-11-21,D,SS2,Christianity,Yoruba,Oyo,Joseph Tayo,Ship broker,196025,86,55.65940718,No
71953,Adewunmi,Mayowa,Female,2000-06-29,2016-12-10,A,SS2,Islam,Yoruba,Ondo,Amina Mayowa,Occupational hygienist,188364,62,18.86699581,Yes
41850,Tunde,Tayo,Female,1987-10-11,2016-11-24,D,SS2,Islam,Yoruba,Ondo,Fatimah Tayo,Fish farm manager,363398,41,68.32127575,Yes
71993,Ife,Bisi,Female,1998-03-08,2016-11-12,B,SS3,Christianity,Yoruba,Lagos,Paul Bisi,Economist,272218,53,86.08609034,No
63354,Ade,Damilola,Male,1988-06-01,2020-10-13,C,SS2,Christianity,Yoruba,Osun,Grace Damilola,Chartered accountant,401107,19,67.25192876,Yes
34957,Kunle,Femi,Female,1989-02-04,2016-05-10,D,SS3,Islam,Yoruba,Oyo,Fatimah Femi,Social researcher,395564,99,83.93280459,No
22363,Oluwaseun,Jumoke,Male,2002-04-09,2020-04-25,C,SS3,Christianity,Yoruba,Lagos,Paul Jumoke,Chief Marketing Officer,148751,42,39.5791079,No
22704,Funke,Taiwo,Female,2002-04-02,2016-11-23,A,SS1,Christianity,Yoruba,Ondo,Paul Taiwo,Computer games developer,452817,80,42.81927208,Yes
96374,Yemi,Jide,Female,2005-06-08,2017-06-02,A,SS1,Islam,Yoruba,Lagos,Umar Jide,Dance movement psychotherapist,371416,10,10.84830267,No
66498,Yemi,Akinyemi,Male,1987-12-22,2017-01-01,D,SS2,Christianity,Yoruba,Ondo,Mary Akinyemi,Research officer political party,462558,51,20.84322964,No
56438,Funke,Bisi,Female,2008-01-15,2017-09-30,C,SS3,Islam,Yoruba,Ogun,Abdullahi Bisi,Plant breeder/geneticist,123021,5,28.54297255,No
65519,Adewunmi,Afolayan,Female,2007-11-28,2019-01-28,A,SS3,Christianity,Yoruba,Osun,Paul Afolayan,Haematologist,470607,15,49.37945605,Yes
63883,Ade,Kehinde,Female,1999-06-14,2017-05-02,D,SS2,Islam,Yoruba,Ogun,Abdullahi Kehinde,Location manager,453654,12,30.11111893,No
71213,Morenike,Tola,Male,1995-03-17,2018-06-26,A,SS2,Islam,Yoruba,Lagos,Umar Tola,Proofreader,410884,24,57.70982247,No
17100,Femi,Tunde,Male,1984-05-17,2019-10-03,B,SS1,Christianity,Yoruba,Ondo,Paul Tunde,Waste management officer,204672,37,73.55519213,No
98259,Ayotunde,Adeyemi,Female,1990-06-12,2020-04-20,C,SS2,Islam,Yoruba,Lagos,Amina Adeyemi,Financial planner,149596,92,12.03704352,Yes
95649,Oluwaseun,Oluwatoyin,Male,2008-11-28,2020-03-28,D,SS2,Islam,Yoruba,Osun,Abdullahi Oluwatoyin,Scientist research (physical sciences),410240,14,93.03615805,No
94696,Bamidele,Taiwo,Male,1999-08-05,2016-11-04,A,SS1,Christianity,Yoruba,Oyo,Joseph Taiwo,Teacher adult education,409650,13,60.23005379,Yes
22899,Tola,Yemi,Male,1990-11-20,2017-04-24,A,SS2,Islam,Yoruba,Lagos,Fatimah Yemi,Proofreader,239523,49,70.83961426,Yes
17944,Kemisola,Damilola,Female,1985-02-20,2019-02-04,B,SS1,Islam,Yoruba,Ogun,Umar Damilola,Architect,423618,66,85.34088783,No
62772,Kehinde,Jide,Male,1991-12-30,2018-11-05,D,SS2,Islam,Yoruba,Oyo,Abdullahi Jide,Camera operator,334570,34,57.03276155,Yes
54473,Ade,Afolayan,Female,1995-07-28,2017-03-04,A,SS1,Islam,Yoruba,Ondo,Fatimah Afolayan,Journalist newspaper,339880,70,10.31168038,No
24322,Temitope,Adebayo,Male,1990-12-18,2017-01-17,C,SS2,Christianity,Yoruba,Osun,John Adebayo,Microbiologist,218371,68,22.38416389,No
42591,Seun,Tunde,Male,1984-06-16,2017-09-19,A,SS2,Christianity,Yoruba,Oyo,Paul Tunde,Arboriculturist,157198,83,52.11838055,Yes
35112,Morenike,Akinyemi,Female,2005-09-30,2019-09-26,C,SS3,Islam,Yoruba,Ondo,Umar Akinyemi,Data processing manager,468397,51,78.44075132,No
34931,Damola,Tunde,Female,1990-01-13,2019-07-15,A,SS3,Islam,Yoruba,Oyo,Amina Tunde,Transport planner,292583,9,74.35529851,No
80292,Bamidele,Yomi,Male,2000-08-15,2016-01-21,D,SS1,Islam,Yoruba,Lagos,Fatimah Yomi,Chiropractor,355004,2,52.11534329,Yes
68800,Ife,Akinwunmi,Female,2009-12-05,2018-02-01,D,SS2,Christianity,Yoruba,Oyo,Paul Akinwunmi,Museum/gallery exhibitions officer,322688,99,95.09440696,No
28373,Kehinde,Adebayo,Female,1995-04-17,2020-01-11,D,SS1,Islam,Yoruba,Osun,Fatimah Adebayo,Science writer,140919,70,19.52052599,Yes
65296,Temitope,Adewunmi,Male,1996-03-16,2018-11-26,C,SS3,Islam,Yoruba,Ogun,Fatimah Adewunmi,Careers information officer,111452,3,12.47413367,No
34050,Bamidele,Afolayan,Female,1998-12-24,2018-06-09,D,SS1,Islam,Yoruba,Ogun,Umar Afolayan,Leisure centre manager,429895,15,72.12334742,Yes
46509,Kemisola,Ogunleye,Male,1998-06-21,2020-04-18,C,SS2,Christianity,Yoruba,Oyo,Mary Ogunleye,Immigration officer,428925,62,19.99613755,No
70637,Segun,Jumoke,Male,1984-07-31,2017-06-16,C,SS3,Islam,Yoruba,Ogun,Abdullahi Jumoke,Pharmacist hospital,202809,77,65.40125148,No
42742,Oluwaseun,Segun,Female,1984-05-10,2016-09-21,C,SS3,Christianity,Yoruba,Oyo,Grace Segun,Oncologist,384807,68,97.8353164,No
19880,Temitope,Akinwunmi,Male,2005-01-24,2018-04-06,B,SS2,Islam,Yoruba,Ogun,Fatimah Akinwunmi,Advertising copywriter,179513,52,23.91658523,Yes
68082,Oluwaseun,Adewunmi,Male,1994-01-10,2019-03-03,A,SS1,Christianity,Yoruba,Oyo,Joseph Adewunmi,Educational psychologist,157863,63,90.438155,Yes
82132,Jumoke,Akinyemi,Male,1986-07-06,2019-07-13,C,SS2,Islam,Yoruba,Lagos,Abdullahi Akinyemi,Furniture designer,363593,93,70.91614957,No
22833,Ayo,Afolayan,Female,2006-12-11,2019-01-25,C,SS1,Christianity,Yoruba,Ondo,John Afolayan,Cartographer,464158,65,89.12037401,No
16630,Ajoke,Adeyemi,Female,2000-09-27,2018-02-01,A,SS2,Islam,Yoruba,Lagos,Fatimah Adeyemi,Police officer,382107,73,62.92707806,No
95477,Biodun,Yemi,Male,2004-07-22,2017-04-16,D,SS2,Christianity,Yoruba,Ondo,John Yemi,Commercial horticulturist,485363,18,98.90597213,No
80855,Morenike,Oladipo,Female,2011-03-25,2020-07-03,B,SS2,Islam,Yoruba,Ondo,Amina Oladipo,Engineer agricultural,226880,27,32.61827903,Yes
11934,Ayo,Segun,Male,1992-04-21,2019-08-03,A,SS2,Christianity,Yoruba,Oyo,Joseph Segun,Teacher English as a foreign language,145985,12,54.13690053,No
22224,Tola,Tola,Female,2011-05-29,2017-12-09,C,SS1,Islam,Yoruba,Ondo,Fatimah Tola,Games developer,389464,24,20.8553019,Yes
40982,Olu,Akinloye,Female,2008-03-30,2017-03-04,A,SS1,Islam,Yoruba,Oyo,Amina Akinloye,Immunologist,474451,75,27.81689356,No
31798,Morenike,Yemi,Female,1991-12-17,2019-08-25,C,SS3,Christianity,Yoruba,Lagos,Grace Yemi,Warden/ranger,310547,78,40.49632009,No
63269,Opeyemi,Akintola,Male,2002-09-08,2019-07-08,D,SS1,Islam,Yoruba,Ogun,Fatimah Akintola,Scientist audiological,246607,47,30.40165293,No
73653,Yomi,Afolayan,Male,2001-07-09,2019-06-25,A,SS1,Islam,Yoruba,Ogun,Amina Afolayan,Solicitor Scotland,178782,58,50.26678278,Yes
73092,Gbenga,Adeniyi,Female,2002-05-26,2019-11-26,B,SS3,Islam,Yoruba,Oyo,Fatimah Adeniyi,Financial planner,255327,3,47.7302792,No
38016,Kunle,Taiwo,Female,1988-11-30,2020-05-22,A,SS3,Islam,Yoruba,Oyo,Abdullahi Taiwo,Artist,303935,36,87.69620441,No
62565,Femi,Adeyemi,Male,1995-10-25,2019-01-28,C,SS1,Christianity,Yoruba,Ondo,John Adeyemi,Minerals surveyor,425936,59,90.97032719,Yes
17685,Adewunmi,Oluwatoyin,Male,2005-03-29,2016-04-02,C,SS1,Islam,Yoruba,Oyo,Amina Oluwatoyin,Teacher secondary school,191945,19,10.62766989,Yes
31579,Yomi,Taiwo,Female,1995-11-18,2019-10-07,B,SS1,Islam,Yoruba,Oyo,Abdullahi Taiwo,Public librarian,347894,93,81.84420046,Yes
59672,Adeola,Funmilayo,Male,1995-06-06,2017-03-28,C,SS3,Islam,Yoruba,Oyo,Abdullahi Funmilayo,Engineer structural,290689,54,59.23268945,Yes
10282,Oluwaseun,Tunde,Female,2002-12-30,2016-01-31,C,SS1,Christianity,Yoruba,Oyo,Grace Tunde,Press sub,331756,35,70.63627724,No
61173,Taiwo,Funmilayo,Male,2005-03-25,2020-05-26,C,SS1,Christianity,Yoruba,Oyo,Mary Funmilayo,Haematologist,228991,23,74.46862272,No
44760,Oluwaseun,Segun,Female,2011-06-05,2016-08-04,A,SS3,Islam,Yoruba,Oyo,Amina Segun,Electronics engineer,126724,83,42.97027633,Yes
69638,Gbenga,Ayoade,Female,1985-08-25,2016-09-20,A,SS3,Islam,Yoruba,Ondo,Amina Ayoade,Health and safety inspector,183549,56,41.67081894,No
47388,Yomi,Adelaja,Male,2000-07-30,2018-11-17,B,SS2,Christianity,Yoruba,Ogun,Joseph Adelaja,Retail banker,367710,11,88.04184249,Yes
65444,Bisi,Segun,Male,1991-07-24,2018-09-05,B,SS3,Islam,Yoruba,Oyo,Amina Segun,Armed forces technical officer,87775,20,55.04511679,No
82845,Tola,Segun,Male,1995-10-21,2019-06-01,D,SS2,Islam,Yoruba,Oyo,Umar Segun,Trade union research officer,182401,95,11.32574294,No
96752,Kunle,Akinwunmi,Male,1990-08-02,2017-05-25,C,SS1,Islam,Yoruba,Lagos,Amina Akinwunmi,Oceanographer,115236,16,68.61986595,No
73788,Ajoke,Ayoade,Male,2000-07-27,2019-09-10,B,SS3,Islam,Yoruba,Oyo,Fatimah Ayoade,Education officer community,247426,23,70.22167085,No
30289,Morenike,Tayo,Female,1996-10-22,2016-07-09,C,SS3,Islam,Yoruba,Lagos,Abdullahi Tayo,Higher education careers adviser,476306,8,36.38442015,No
34890,Yinka,Oladipo,Male,1995-01-03,2019-05-06,B,SS1,Islam,Yoruba,Oyo,Amina Oladipo,Government social research officer,338716,28,81.85622982,No
48890,Ayo,Yomi,Female,2010-10-22,2016-04-25,D,SS1,Islam,Yoruba,Osun,Umar Yomi,Accountant chartered public finance,256087,69,22.14580967,No
38534,Ade,Adeniyi,Male,1994-09-27,2017-04-13,B,SS3,Islam,Yoruba,Ogun,Umar Adeniyi,Optometrist,51712,34,88.87050655,No
17665,Ife,Jide,Male,1999-07-26,2020-11-20,A,SS2,Islam,Yoruba,Lagos,Umar Jide,Engineer maintenance (IT),84889,31,96.76078883,No
85914,Bisi,Jide,Female,2009-12-20,2016-06-28,C,SS2,Islam,Yoruba,Oyo,Fatimah Jide,Advertising account executive,149052,96,24.60423378,Yes
81066,Oluwaseun,Akintola,Female,1999-05-28,2020-06-02,A,SS1,Islam,Yoruba,Osun,Umar Akintola,Patent examiner,475717,99,84.18164559,No
17989,Ade,Ogunleye,Male,2003-07-23,2018-07-07,B,SS3,Islam,Yoruba,Lagos,Amina Ogunleye,Conservation officer nature,183594,63,45.16327644,Yes
51104,Bisi,Akinloye,Female,1983-03-23,2019-07-26,B,SS2,Islam,Yoruba,Osun,Fatimah Akinloye,Haematologist,309551,45,13.42462958,No
17492,Segun,Kehinde,Male,2000-01-28,2019-06-02,D,SS3,Christianity,Yoruba,Oyo,John Kehinde,Geologist engineering,288425,31,99.39827751,Yes
16572,Kunle,Adewunmi,Male,1987-09-24,2020-09-16,D,SS3,Christianity,Yoruba,Lagos,Grace Adewunmi,Psychologist counselling,338696,57,64.22183402,No
86569,Yinka,Oladipo,Male,1997-12-19,2018-08-03,D,SS1,Christianity,Yoruba,Oyo,Grace Oladipo,Tour manager,355965,46,78.70765212,Yes
72493,Kunle,Jide,Female,1988-08-20,2018-09-01,B,SS3,Christianity,Yoruba,Oyo,Grace Jide,Investment banker corporate,480523,91,59.63374296,Yes
75909,Gbenga,Jide,Female,1990-10-29,2018-12-05,D,SS1,Islam,Yoruba,Ogun,Umar Jide,Chief Strategy Officer,195275,77,86.22243405,No
79615,Adewunmi,Oluwatoyin,Male,1985-08-16,2016-01-25,B,SS2,Christianity,Yoruba,Oyo,Mary Oluwatoyin,Environmental consultant,317973,95,33.36234388,No
30635,Yemi,Morenike,Male,2000-07-04,2018-05-19,B,SS1,Islam,Yoruba,Ondo,Abdullahi Morenike,Equality and diversity officer,347509,51,69.97436153,Yes
17455,Gbenga,Adebayo,Male,2004-11-22,2020-06-27,C,SS1,Islam,Yoruba,Lagos,Abdullahi Adebayo,Adult nurse,270459,98,11.79307912,Yes
76562,Yomi,Morenike,Male,1992-07-21,2017-04-01,A,SS3,Christianity,Yoruba,Ogun,Grace Morenike,Journalist broadcasting,154432,70,82.07623176,Yes
20500,Adebayo,Tayo,Female,1990-03-13,2019-06-08,C,SS2,Christianity,Yoruba,Oyo,Grace Tayo,Environmental consultant,189303,8,71.40162342,Yes
34356,Yemi,Yomi,Male,1988-02-11,2019-10-18,A,SS1,Islam,Yoruba,Lagos,Fatimah Yomi,Bonds trader,76735,61,42.08565783,No
18981,Tunde,Bamidele,Male,1989-05-11,2017-09-29,A,SS3,Christianity,Yoruba,Ondo,Paul Bamidele,Veterinary surgeon,274241,72,49.32375949,No
87992,Mayowa,Adeyemi,Female,1988-05-09,2020-08-18,B,SS1,Christianity,Yoruba,Osun,John Adeyemi,Holiday representative,379311,46,72.10841865,Yes
18907,Bamidele,Yemi,Female,1995-04-29,2019-10-05,D,SS1,Islam,Yoruba,Lagos,Abdullahi Yemi,Transport planner,306670,83,32.13170359,No
98501,Bamidele,Kehinde,Male,2003-06-26,2018-12-08,D,SS1,Islam,Yoruba,Ondo,Fatimah Kehinde,Psychiatrist,362093,23,86.473402,No
40828,Adebayo,Akinyemi,Female,2007-05-29,2019-06-10,D,SS2,Christianity,Yoruba,Ogun,Grace Akinyemi,Theatre stage manager,106664,49,92.29516144,No
62923,Funke,Adeyemi,Male,2010-10-18,2017-09-04,C,SS3,Christianity,Yoruba,Oyo,Paul Adeyemi,Petroleum engineer,299754,35,42.82094093,No
